
                                                                                                       
,0000000336,PP. 15x25 x 100u. (x6000)                    ,"107,70"
,0000000337,PP. 15x30 x 100u. (x5000)                    ,"123,88"
,0000000338,PP. 15x35 x 100u. (x4000)                    ,"153,54"
,0000000339,PP. 15x40 x 100u. (x4000)                    ,"169,73"
,0000000340,PP. 17x20 x 100u. (x8000)                    ,"126,25"
,0000000341,PP. 17x25 x 100u. (x6000)                    ,"127,05"
,0000000342,PP. 17x30 x 100u. (x5000)                    ,"142,49"
,0000000343,PP. 17x35 x 100u. (x4000)                    ,"173,04"
,0000000344,PP. 20x25 x 100u. (x5000)                    ,"142,63"
,0000000345,PP. 20x30 x 100u. (x4000)                    ,"142,49"
,0000000346,PP. 20x35 x 100                              ,"198,10"
,0000000347,PP. 20x40 x 100                              ,"228,41"
,0000000348,PP. 20x45 x 100                              ,"254,41"
,0000000349,PP. 22x35 x 100                              ,"208,57"
,0000000350,PP. 25x30 x 100                              ,"154,65"
,0000000351,PP. 25x35 x 100                              ,"202,94"
,0000000352,PP. 25x40 x 100                              ,"269,33"
,0000000353,PP. 25x45 x 100                              ,"328,53"
,0000000354,PP. 30x40 x 100                              ,"284,94"
,0000000355,PP. 30x45 x 100                              ,"366,92"
,0000000356,PP. 35x40 x 100                              ,"378,11"
,0000000357,PP. 35x45 x 100                              ,"371,15"
,0000000358,PP. 40x50 x 100                              ,"494,36"
,0000000359,PP. 40x60 x 100                              ,"671,54"
,0000000360,PP. 45x60 x 100                              ,"765,70"
,0000000361,PP. 50x60 x 100                              ,"832,98"
,0000000362,PP. 50x70 x 100                              ,"982,83"
,0000000363,PP. 22x30 x 100                              ,"193,97"
,0000000364,PP. 10x40 x 100                              ,"113,42"                      
,0000000367,"B.PP C/PEGAMENTO 12,5x13(CD)x 100 (x60)      ","148,24"
,0000000368,B.PP C/PEGAMENTO 17x25 x 100                 ,"338,76"
,0000000369,B.PP C/PEGAMENTO 20x30 x 100                 ,"444,65"
,0000000370,B.PP C/PEGAMENTO 25x35 x 100                 ,"613,45"
,0000000371,B.PP C/PEGAMENTO 30x40 x 100                 ,"805,30"
,0000000372,B.PP C/PEGAMENTO 35x45 x 100                 ,"1.020,20"
,0000000373,B.PP C/PEGAMENTO 40x50 x 100                 ,"1.258,15"                      
,0000000374,BSA.PP.IMP. BUDIN 15x35 x 100                ,"273,72"
,0000000375,BSA.PP.IMP. PAN DULCE 25x35 x 100 (1/2 3/4 kg,"389,28"
,0000000376,BSA.PP.IMP. PAN DULCE 30x40 x100             ,"513,48"
,0000000377,BSA.PP.IMP. PRE PIZZA 35x40 x 100            ,"700,80"
,0000003023,BOLSAS PP FELICES PASCUAS 10x25 x 50u.       ,"104,00"
,0000003024,BOLSAS PP FELICES PASCUAS 30x30 x 25u.       ,"123,50"
,0000003025,BOLSAS PP FELICES PASCUAS 40x40 x 25u.       ,"240,50"
,0000003026,BOLSAS PP FELICES PASCUAS 15x25 x 50u.       ,"123,50"                      
,0000001438,BSA.IMP.A.D.PRE PIZZA 35x45 x 100 SUPOL      ,"247,43"                       
,0000000379,BSA.IMP.B.D.PAN RALLADO 1/4KG. x 100         ,"165,50"
,0000000380,BSA.IMP.B.D.PAN RALLADO 1/2KG. x 100         ,"199,42"
,0000000381,BSA.IMP.B.D.PRE PIZZA 35x45 x 100 SUPOL      ,"414,54"
,0000001439,BSA.IMP.B.D.PRE PIZZA 34x40 x 100 IMPREP     ,"423,79"                       
,0000000382,B.EMBLOCADAS SUPOL 15x20 x 100 (x1000)       ,"44,56"
,0000000383,B.EMBLOCADAS SUPOL 15x25 x 100 (x1000)       ,"56,14"
,0000000385,B.EMBLOCADAS SUPOL 20x30 x 100 (x1000)       ,"53,40"
,0000000386,B.EMBLOCADAS SUPOL 25x35 x 100 (x1000)       ,"74,98"
,0000000387,B.EMBLOCADAS SUPOL 30x40 x 100 (x1000)       ,"101,64"
,0000000388,B.EMBLOCADAS SUPOL 35x45 x 100 (x1000)       ,"129,38"
,0000000389,B.EMBLOCADAS SUPOL 40x50 x 100 (x1000)       ,"161,42"
,0000000390,B.TUBULAR P/LAVAD.60x90 x 20mic x 100(x1000) ,"1.439,95"                       
,0000000986,"BOB.FARMACIA 12x20 x 1,200 Kg.               ","965,46"
,0000000987,BOB.FARMACIA 17x25 x 1kg                     ,"845,83"
,0000000988,BOB.FARMACIA 20x30 x 1000Kg. (12)            ,"675,62"
,0000000989,BOB.FARMACIA 25x35 x 1000Kg. (20)            ,"647,83"                      
,0000001069,BSAS P/HORNO 30x45 x 10u. (x50)              ,"64,02"
,0000001983,BSAS P/FREEZER 25x35 x 10u. (x30)            ,"46,95"
,0000001984,BSAS P/FREEZER 30x40 x 10u. (x30)            ,"51,22"                       
,0000000392,BSAS. ZIPPER B.D. 5x7 x 500u.                ,"215,88"
,0000000393,BSAS. ZIPPER B.D. 7x10 x 500u.               ,"429,63"
,0000000394,BSAS. ZIPPER B.D. 9x13 x 500u.               ,"661,02"
,0000000395,BSAS. ZIPPER B.D.10x15 x 100u.               ,"152,83"
,0000000396,BSAS. ZIPPER B.D.12x17 x 100u.               ,"204,87"
,0000000397,BSAS. ZIPPER B.D.14x20 x 100u.               ,"272,38"
,0000000398,BSAS. ZIPPER B.D.17x25 x 100u.               ,"396,55"
,0000000399,BSAS. ZIPPER B.D.20x30 x 100u.               ,"571,40"
,0000000400,BSAS. ZIPPER B.D.25x35 x 100u.               ,"793,20"
,0000000401,BSAS. ZIPPER B.D.30x40 x 100u.               ,"1.057,69"
,0000000402,BSAS. ZIPPER B.D.35x45 x 100u.               ,"1.388,25"
,0000000403,BSAS.BOLZIP HERMETICAS 17x15 x 10u.(x48)     ,"58,25"
,0000000404,BSAS.BOLZIP HERMETICAS 18x20 x 6u.(x48)      ,"58,25"
,0000000405,BSAS.BOLZIP HERMETICAS 27x28 x 4u.(x48)      ,"58,25"                      
,0000002517,BOLSA DE TUL LISA 5x8 x 25u.                 ,"229,96"
,0000002518,BOLSA DE TUL LISA 7x10 x 25u.                ,"296,88"
,0000002519,BOLSA DE TUL LISA 11x15 x 25u.               ,"379,49"
,0000002520,BOLSA DE TUL LISA 13x20 x 25u.               ,"544,95"
,0000002521,BOLSA DE TUL LISA 20x30 x 25u.               ,"933,80"                     
,0000002497,BOLSAS RIÑON 9x15 x 50u.                     ,"65,07"
,0000002498,BOLSAS RIÑON 13x18 x 50u.                    ,"116,46"
,0000002499,BOLSAS RIÑON 15x20 x 50u. ECO (x10)          ,"119,21"
,0000002500,BOLSAS RIÑON 20x30 x 50u. ECO (x10)          ,"124,02"
,0000002501,BOLSAS RIÑON 25x35 x 50u. ECO (x10)          ,"164,45"
,0000002502,BOLSAS RIÑON 30x40 x 50u. ECO (x10)          ,"252,46"
,0000002503,BOLSAS RIÑON 35x45 x 50u. ECO (x10)          ,"313,69"
,0000002504,BOLSAS RIÑON 40x50 x 50u. ECO (x10)          ,"374,92"
,0000002505,BOLSAS RIÑON 50x60 x 50u. ECO (x10)          ,"608,40"
,0000002506,BOLSAS RIÑON 60x90 x 50u. ECO (x10)          ,"1.092,00"
,0000002507,BOLSAS RIÑON 80x 100 x 25u. ECO (x5)         ,"426,25"
,0000002508,BOLSAS E COMMERCE 20x30 C/ADHESIVO x 100u.   ,"364,71"
,0000002509,BOLSAS E COMMERCE 32x45 C/ADHESIVO x 100u.   ,"795,70"
,0000002510,BOLSAS E COMMERCE 40x60 C/ADHESIVO x 100u.   ,"1.458,79"                       
,0000002249,BSA RIÑON TERLIZZI 15x25 x 50u.DISNEY        ,"157,06"
,0000002250,BSA RIÑON TERLIZZI 15x20 x 50u. FTSIA        ,"147,79"
,0000002251,BSA RIÑON TERLIZZI 15x20 x 50u.DISNEY        ,"149,69"
,0000002252,BSA RIÑON TERLIZZI 20x30 x 50u. FTSIA        ,"215,41"
,0000002253,BSA RIÑON TERLIZZI 20x30 x 50u. DISNEY       ,"231,92"
,0000002254,BSA RIÑON TERLIZZI 25x35 x 50u. FTSIA        ,"286,70"
,0000002255,BSA RIÑON TERLIZZI 25x35 x 50u.DISNEY        ,"303,26"
,0000002256,BSA RIÑON TERLIZZI 30x40 x 50u. FTSIA        ,"368,76"
,0000002257,BSA RIÑON TERLIZZI 30x40 x 50u.DISNEY        ,"409,08"
,0000002258,BSA RIÑON TERLIZZI 35x45 x 50u. FTSIA        ,"470,66"
,0000002259,BSA RIÑON TERLIZZI 35x45 x 50u.DISNEY        ,"511,96"
,0000002260,BSA RIÑON TERLIZZI 40x50 x 50u. FTSIA        ,"596,52"
,0000002261,BSA RIÑON TERLIZZI 40x50 x 50u.DISNEY        ,"652,36"
,0000002262,BSA RIÑON TERLIZZI 50x60 x 50u. FTSIA        ,"1.014,11"
,0000002263,BSA RIÑON TERLIZZI 50x60 x 50u.DISNEY        ,"1.128,13"
,0000002264,BSA RIÑON TERLIZZI 60x70 x 25u LISA          ,"691,08"
,0000002265,BSA RIÑON TERLIZZI 70x90 c/fuelle x 25u.LISA ,"705,86"
,0000002266,BSA RIÑON TERLIZZI 20x45 VINO x 50u. LISA    ,"369,92"
,0000002267,BSA RIÑON TERLIZZI 60x60 x 50u.DISNEY        ,"1.360,95"
,0000002268,BSA RIÑON TERLIZZI 65x80 x 25u.DISNEY        ,"989,63"
,0000002269,BSA RIÑON TERLIZZI 60x90 x 25u.DISNEY        ,"855,83"
,0000002270,BSA RIÑON TERLIZZI 15x 20 x 50u. LISA        ,"147,79"
,0000002271,BSA RIÑON TERLIZZI 20x30 x 50u. LISA         ,"219,39"
,0000002272,BSA RIÑON TERLIZZI 25x35 x 50u. LISA         ,"301,24"
,0000002273,BSA RIÑON TERLIZZI 30x40 x 50u. LISA         ,"393,62"
,0000002274,BSA RIÑON TERLIZZI 35x45 x 50u. LISA         ,"510,53"
,0000002275,BSA RIÑON TERLIZZI 40x50 x 50u. LISA         ,"651,80"
,0000002276,BSA RIÑON TERLIZZI 50x60 x 50u. LISA         ,"967,55"
,0000002277,BSA RIÑON TERLIZZI 20x45 VINO x 50u.FTSIA    ,"443,88"
,0000002281,"RIÑON DE TELA TERLIZZI 15x26,5 x 20u         ","199,80"
,0000002282,"RIÑON DE TELA TERLIZZI IMPRESA 22,5x30 x20u. ","326,55"
,0000002283,RIÑON DE TELA TERLIZZI LISA 30x40 x 20u.     ,"506,56"
,0000002284,"RIÑON DE TELA TERLIZZI LISA 40x47,5 x 10u.   ","405,47"
,0000002285,BOLSA DE TELA TERLIZZI 30x30 ASA x u.        ,"28,73"
,0000002288,RIÑON DE TELA PLATA/ORO 15x26.5 x20u.        ,"312,44"
,0000002289,RIÑON DE TELA PLATA/ORO 22.5x30 x20u.        ,"457,01"
,0000002293,BSA TELA METAL.PLATA ASA 45x40 x u.          ,"60,79"
,0000002294,BSA TELA METAL.PLATA ASA 30x30 x u.          ,"40,33"
,0000003042,BOLSAS LAMINADA NAVIDAD 45x40 x u.           ,"50,83"                       
,0000001306,CAJA NAVIDEÑA BCA C/PINO( 27x17x33)          ,"56,35"
,0000001307,CAJA NAVIDEÑA NEGRA  F/FIESTAS (27x17x33)    ,"64,50"
,0000001308,CAJA NAVIDEÑA APILABLE F/FIESTAS(30x17x34)   ,"64,07"
,0000001309,CAJA NAVIDEÑA APILABLE FELICIDAES(30x17x34)  ,"64,22"                     
,0000000063,CAJA CARTON FACTURERA x 200u.                ,"1.008,00"
,0000000442,CAJA P/EMPANADAS GRIS x 100u.                ,"1.629,63"
,0000000446,ÑOQUERA GRIS Nº 2 x 100u.(11x18x6)           ,"432,00"
,0000000447,ÑOQUERA GRIS Nº 1 x 100u.(11x12x6)           ,"329,24"
,0000000448,ÑOQUERA GRIS Nº 0 x 100u.(8x8x5)             ,"266,26"
,0000000449,CAJAS 1/2 PIZZA INTERMEDIA                   ,"919,56"
,0000000450,CAJAS 1/2 PIZZA SUPER PESADA                 ,"1.245,48"
,0000000451,CAJAS P/PIZZA LIVIANA x  8 Kg.               ,"1.181,46"
,0000000453,CAJAS P/PIZZA SUPER PESADA x 12kg            ,"1.617,96"
,0000000634,CAJAS PIZZA SUPER PESADA MARRON              ,"1.320,00"
,0000001227,CAJAS P/PIZZA INTERMEDIA x 9.5kg.            ,"1.396,80"
,0000001470,CAJA P/LOMO CHICA GRIS x 100u.               ,"776,43"
,0000001471,CAJAS P/LOMO GRANDE GRIS x 100u.             ,"1.039,51"                        
,0000000918,"CAJAS P/PIZZA REDONDAS CHICAS 562  x 50u,    ","1.141,36"
,0000000919,CAJAS P/PIZZA REDONDAS Nº561 x 50u.          ,"1.237,94"                       
,0000000454,CAJA MICROC.DELIVERY 34 250x140x100          ,"19,61"
,0000000455,CAJA MICROC.DELIVERY 35 325x325x100          ,"43,31"
,0000000456,CAJA MICROC.P/TORPEDO 280x215x65             ,"18,65"
,0000000457,CAJA MICROC.P/HAMBUR.Y PAPAS 250x135x60      ,"13,38"
,0000000458,CAJA MICROC.P/HAMBURGUESA 185x185x65         ,"13,27"
,0000000459,CAJA MICROC.P/PIZZA AL MOLDE 320x320x45      ,"18,56"
,0000000460,CAJA MICROC.P/1/2 PIZZA AL MOLDE 320x175x45  ,"15,00"
,0000000461,CAJA MICROC.P/PIZZA PARRILLA 250x550x45      ,"30,99"
,0000000462,CAJA MICROC.P/PIZZA 1/2 PARRILLA 460x260x50  ,"27,23"
,0000000463,BAND.MICROC P/4 VASOS                        ,"11,19"
,0000000464,CAJA MICROC.P/PIZZA MOLDE BCA 320x320x45     ,"26,05"
,0000000465,CAJA MICROC.1/2 PIZZA AL MOLDE BCA 320x175x45,"17,04"
,0000000466,CAJA MICROC.P/TORPEDO BCA 280x215x65         ,"20,86"
,0000000467,CAJA MICROC.P/HAMBUR.BCA 185x185x65          ,"14,81"
,0000000468,CAJA MICROC.P/PARRILLA BCA 250x550x45        ,"34,98"
,0000000469,CAJA MICROC.P/HAMBUR.Y PAPAS BCA 250x135x60  ,"14,95"
,0000000470,CAJA MICROC.DELIVERY GDE BCA 250x250x60      ,"22,02"
,0000000471,CAJA MICROC.DELIVERY GRANDE 250x250x60       ,"19,70"
,0000000472,CAJA MICROC.P/PIZZA CHICA BCA 285x285x45     ,"22,02"
,0000000473,CAJA MICROC.P/PIZZA CHICA ALTA 285x285x60    ,"23,27"
,0000000474,CAJA MICROC.P/PIZZA CHICA 285x285x45         ,"19,31"
,0000000475,CAJA MICROC.PARRILLA CHICA 325x250x75        ,"26,76"
,0000000476,CAJA MICROC. DELIVERY 14 250x185x70          ,"17,07"
,0000000477,CAJA MICROC. M/M 400x250x50                  ,"24,61"
,0000000478,COLLARINES AUTOARMABLES MICROC x 100(x500)   ,"167,22"
,0000000479,BAND.MICROC.DESAYUNO 350x250x60 (x100)       ,"32,24"
,0000000480,MALETIN MICROC.P/TORTA 270x270x12 (x50)      ,"37,66"
,0000000481,BAND.MICROC.FOOD TRACK 175x100x65 (x100)     ,"7,29"
,0000000482,CAJA MICROC.PARRILLA CHICA BCA 325x250x75    ,"30,05"                 
,0000002148,CARTON CORRUGADO BOB. 1mt. x 25mts.          ,"939,08"
,0000002149,CARTON CORRUGADO BOB. 1.20 x 25mts.          ,"1.128,26"                     
,0000000435,CAJAS P/RAVIOLES 1KG TAPA Y BASE x 100       ,"1.617,96"
,0000000437,CAJAS P/RAVIOLES 1KG 1PLANCHA x 100          ,"1.231,20"
,0000000438,CAJAS P/RAVIOLES 1/2KG 1 PLANCHA x 100       ,"1.198,92"
,0000000452,CAJAS P/RAVIOLES 1KG TAPA Y BASE GRIS x 100  ,"1.064,40"                       
,0000000423,ESTUCHE P/HAMB. CARTULINA MARRON x 100       ,"975,00"
,0000000441,PORTAPANCHOS GRIS x 100u. (x500)             ,"104,95"
,0000000443,PORTA SUPERPANCHOS x 100u. (x500)            ,"248,58"
,0000000444,CONO P/PAPAS GRIS x 100u. (x500)             ,"232,77"
,0000000445,CONO P/PAPAS GRIS C/BASE x 100u. (x500)      ,"283,94"                   
,0000001264,CAJA P/BOMBONES 1/4 kg. x u.                 ,"27,37"
,0000001265,CAJA P/BOMBONES 1/2 kg. x u.                 ,"37,40"
,0000003072,CAJA P/BOMBONES FINOLI x u.                  ,"93,75"                       
,0000000424,CAJA CEL.MOLD.P/HUEVOS 2x6 u.(x120)          ,"14,99"
,0000000427,BAND.P/HUEVOS CEL.MOLD.1x30 (x150)           ,"11,98"                       
,0000000483,CINTA P/EMB.TRANS.48mm x 90mts.(x36)         ,"132,68"
,0000000484,CINTA P/EMB.MARRON 48mm x 90mts (x36)        ,"132,68"
,0000000485,"CINTA AUTOAD.IMPRESA""FRAGIL""48mm x 50mts.    ","170,82"
,0000000486,CINTA P/EMB.MARRON.48mm x 45mts (x72)        ,"70,86"
,0000000487,CINTA P/EMB.TRANS.48mm x 45mts.(x72)         ,"70,86"
,0000000489,CINTA AUTOAD.18mm x 50mts.STIKO (x8)         ,"83,36"
,0000000490,CINTA AUTOAD.12mm x 60mts. (x144)            ,"57,36"
,0000000491,CINTA AUTOAD.12mm x 30mts. STIKO (x12)       ,"31,29"
,0000000492,CINTA AUTOAD.24mm x 50mts.STIKO (x72)        ,"55,15"
,0000000493,CINTA P/EMB.TRANS.48mm x 50mts.STIKO(x72)    ,"96,25"
,0000000494,CINTA P/EMB.MARRON 48mm x 50mts.STIKO(x72)   ,"96,25"
,0000000495,CINTA P/EMB.MARRON 48mm x 100mt.STIKO(x36)   ,"192,50"
,0000000496,CINTA P/EMB.TRANS.48mm x 100mts.STIKO(x36)   ,"192,50"
,0000000497,CINTA AUTOAD. 18mm x 25mts.STIKO (x96)       ,"43,80"
,0000000498,CINTA AUTOAD.24mm x 50mts. (x 72)            ,"33,08"
,0000001198,CINTA DE PAPEL 12mm x 50mts.STIKO(x72)       ,"66,17"
,0000001199,CINTA DE PAPEL 18mm x 50mts.STIKO(x48)       ,"93,26"
,0000001200,CINTA DE PAPEL 24mm x 50mts.STIKO(x36)       ,"128,32"
,0000001201,CINTA DE PAPEL 36mm x 50mts.STIKO(x24)       ,"191,49"
,0000001202,CINTA DE PAPEL 48mm x 50mts.STIKO(x18)       ,"254,67"                
,0000002120,CINTA AUTOAD.12mm x 30mts RAPIFIX (x12)      ,"30,39"
,0000002121,CINTA AUTOAD.12mm x 60mts RAPIFIX (x12)      ,"53,17"
,0000002122,CINTA AUTOAD.18mm x 30mts.RAPIFIX (x12))     ,"45,56"
,0000002123,CINTA AUTOAD.18mm x 60mts.RAPIFIX (x12))     ,"79,73"
,0000002124,CINTA AUTOAD.24mm x 50mts.RAPIFIX (x72))     ,"58,57"
,0000002125,CINTA P/EMB.TRANS.48x50mts.RAPIFIX (x36)     ,"111,39"
,0000002126,CINTA P/EMB.MARRON 48x50mts.RAPIFIX(x36)     ,"115,67"
,0000002127,CINTA P/EMB.MARRON 48x100mts RAPIFIX(x36)    ,"208,83"
,0000002128,CINTA P/EMB.TRANS.48x100mts RAPIFIX (x36)    ,"217,89"
,0000002129,CINTA DE PAPEL 12mm x 40mts.RAPIFIX (x72)    ,"67,30"
,0000002130,CINTA DE PAPEL 18mm x 40mts. RAPIFIX (x48)   ,"100,92"
,0000002131,CINTA DE PAPEL 24mm x 40mts. RAPIFIX (x36)   ,"134,56"
,0000002132,CINTA DE PAPEL 36mm x 40mts. RAPIFIX (x24)   ,"201,84"
,0000002133,CINTA DE PAPEL 48mm x 40mts. RAPIFIX (x18)   ,"269,11"
,0000002134,CINTA DOBLE FAZ POLIT.12mm x 5mt.RAPIFIX(x28),"221,64"
,0000002135,CINTA DE TELA 50mm x 9mts.RAPIFIX (x18)      ,"211,34"
,0000002136,CINTA P/EMB.COLOR 48x50mts.RAPIFIX (x36)     ,"115,67"
,0000002137,CINTA DE PAPEL 12mm x 40mts.FIJAPEL(x72)     ,"56,08"
,0000002138,CINTA DE PAPEL 18mm x 40mts.FIJAPEL(x48)     ,"84,11"
,0000002139,CINTA DE PAPEL 24mm x 40mts.FIJAPEL(x36)     ,"112,15"
,0000002140,CINTA DE PAPEL 36mm x 40mts.FIJAPEL(x24)     ,"168,23"
,0000002141,CINTA DE PAPEL 48mm x 40mts.FIJAPEL(x18)     ,"224,29"              
,0000000499,CINTAS DECORAT.LISAS 5mm x 1000mts           ,"481,27"
,0000000500,CINTAS DECORAT.LISAS 10mm x 500mts           ,"505,02"
,0000000501,CINTAS DECORAT.LISAS 10mm x 10mts            ,"48,81"
,0000000502,CINTAS DECORAT.LISAS 12mm x 50mts            ,"76,35"
,0000000503,CINTAS DECORAT.LISAS 20mm x 50mts            ,"138,40"
,0000000504,CINTAS DECORAT.LISAS 25mm x 50mts            ,"174,76"
,0000000505,CINTAS DECORAT.LISAS 40mm x 50mts            ,"269,20"
,0000000506,CINTAS DECORAT.LISAS 50mm x 40mts            ,"145,76"
,0000000507,CINTAS FANTASIAS 10mm x 50mts.               ,"89,02"
,0000000508,CINTAS FANTASIAS 20mm x 50mts.               ,"149,05"                     
,0000000548,REPUESTO P/AROMATIZADOR                      ,"136,50"
,0000001316,FRAGANCIA POCKET                             ,"145,60"
,0000001319,DIFUSOR VARILLAS 125cc x u.                  ,"237,90"
,0000001320,FRAGANCIA TEXTIL CLASICA                     ,"175,50"                     
,0000000510,COPA TROPICAL BOYANO x u. (x48)              ,"35,52"
,0000000515,COPA MARGARITA BOYANO x u. (x48)             ,"35,52"
,0000000517,BOWLS 160 CRISTAL BOYANO x u.(x100)          ,"16,80"
,0000000519,POCILLO DE CAFE BOYANO x u. (x128)           ,"27,11"
,0000000520,COPA DANUBIO BOYANO x u.(x156)               ,"17,38"
,0000000521,COPA NANCY CHAMPAGNE BOYANO x u.(x100)       ,"17,53"
,0000000522,COPA SIDRA PIE ALTO CRISTAL BOYANO(x 96)     ,"17,38"
,0000000523,COPA SIDRA PIE BAJO CRISTA BOYANO x u.(x84)  ,"19,45"
,0000000524,COPA CON PIE 70CC BOYANO x u. (x 200)        ,"7,65"                      
,0000000533,CUCHARA P/HELADO FLUOR COLONO  x kg.(x10)    ,"461,70"
,0000001277,CUCHARA P/HELADO ECONOMICA x kg.(x10)        ,"370,50"                      
,0000000532,CUCHARA BLANCA  PREMIUN COLONO x 1000u.      ,"730,67"
,0000000534,CUCHILLOS PLAST.BCO.COLONO x CAJA            ,"1.232,60"
,0000000535,CUCHARA SUNDAE COLONO COLOR x 1000           ,"912,96"
,0000000536,CUCHARA BLANCA P/CAFE COLONO x 1500          ,"881,15"
,0000000537,TENEDORES PLAST.BCO COLONO x 1000u.          ,"1.232,60"
,0000000538,CUCHARA COLONO FRACCIONADO x 100 (x1000)     ,"1.046,79"
,0000000539,CUCHARA COLONO SOPERA o POSTRE  BCA x 1000   ,"1.746,97"
,0000000540,CUCHARA CRISTAL PREMIUM COLONO x 1000        ,"805,55"
,0000000541,CUCHILLO COLONO FRACCIONADO x 100 (x1000)    ,"1.426,38"
,0000000542,TENEDOR COLONO FRACCIONADO x 100 (x1000)     ,"1.426,38"
,0000000544,CUCHARA FLUO PREMIUN COLONO x 1000u.         ,"760,80"                       
,0000000543,CUCHARA SUNDAE BLANCA PP. x 1000u.           ,"834,81"                      
,0000000547,DISPENSER ANALOGICOS P/AROMATIZADOR          ,"593,75"
,0000001745,DISPENSER P/JABON LIQUIDO x u.(x15)          ,"1.014,00"
,0000001746,DISPENSER P/TOALLA INTERCALADA  x u.(x18)    ,"1.014,00"
,0000001747,DISPENSER P/PAPEL HIGIENICO x u.(x15)        ,"1.014,00"                      
,0000000107,BAND.PLAST.CLEAR 101 x 100u.(x4800)          ,"324,96"
,0000000108,BAND.PLAST.CLEAR 102 x 100u.(x3000)          ,"338,59"
,0000000109,BAND.PLAST.CLEAR 103 x 100u.(x3000)          ,"487,84"
,0000000110,BAND.PLAST.CLEAR 105 x 100u.(x1000)          ,"679,26"
,0000000111,BAND.PLAST.CLEAR 107 x 100u.(x1200)          ,"954,18"
,0000001238,BAND.MICRO 103 INPACK x 100u.(x1200)         ,"400,45"
,0000001239,BAND.MICRO 105 OV. INPACK x 100u.(x800)      ,"540,00"
,0000001240,BAND.MICRO INPACK 101 C/BISAGRA x u.(x800)   ,"7,73"
,0000001241,"BAND.MICRO INPACK 103 C/BISAGRA x u,(x300)   ","14,37"
,0000001242,BAND.MICRO INPACK 104 C/BISAGRA x u.(x300)   ,"21,85"
,0000001243,BAND.MICRO INPACK 105 C/BISAGRA x u.(x200)   ,"24,09"
,0000001244,ESTUCHE BOX Nº 2  INPACK x u.(x400)          ,"15,13"
,0000001245,BAND.INPACK RECTANG.P/PIONONO x u.(x100)     ,"45,75"
,0000001246,ENSALADERA C/TAPA INPACK x u.(x200)          ,"21,04"
,0000001247,BLISTER 850 INPACK x 100u. (x300)            ,"4.712,97"
,0000001248,BAND.PLAST.CLEAR 104 C/DIV. x  u.(x2400)     ,"11,78"
,0000001249,BAND.MICRO 105 RECT.INPACK x 100u.(x400)     ,"792,95"
,0000001251,TORTERA 26 x 50 INPACK x u.(x100)            ,"46,54"
,0000001252,TORTERA 26 x 70 INPACK x u.(x100)            ,"46,54"
,0000001253,TORTERA 26 x 120 INPACK x u.(x90)            ,"46,54"
,0000001254,TORTERA 28 x 120 INPACK x u.(x100)           ,"58,66"
,0000001255,TORTERA 28 x 110 C/GIRO INPACK x u.(x100)    ,"60,45"
,0000001256,TORTERA 32 x 120 INPACK x u.(x50)            ,"89,60"
,0000001257,BAND.C/DIVIONES P/PICADA INPACK x u.(x120)   ,"37,48"
,0000001258,ESTUCHE BOX Nº 1(barquito)INPACK x u.(x150)  ,"34,81"
,0000001948,B.MICRO INPACK 105 RECT. C/DIV.x 100u.       ,"1.155,66"                      
,0000001565,VASO SILVER 330cc PLASTIVAS x u.(x1680)      ,"7,82"
,0000001566,VASO SILVER 500cc PLASTIVAS x u.(x960)       ,"11,30"
,0000001567,VASO SILVER 250cc PLASTIVAS x u. (x1800)     ,"6,14"
,0000001568,TAPA NATURAL 80 INTERNA PLASTIVAS x u(x2400) ,"3,28"
,0000001569,VASO AVIS 200cc.CRISTAL PLASTIVASx u.(x2450) ,"5,42"
,0000001570,COPA CALIZ ATLANTIDA PLASTIVAS x u.(x750)    ,"15,56"
,0000001571,COPA CALIZ VENECIA PLASTIVAS x u.(x552)      ,"24,37"
,0000001572,COPA CALIZ MINI VENECIA PLASTIVAS x u.(x552) ,"21,38"
,0000001573,VASO CAFE 110cc.CRISTAL PLASTIVAS x u(x1300) ,"2,29"
,0000001574,TAPA CRISTAL 63 EXTERNA PLASTIVAS x u.(x1300),"3,24"
,0000001575,TAPA NATURAL 63 INTERNA PLASTIVAS x u.(x1300),"1,93"
,0000001576,TAPA CRISTAL 55 EXTERNA PLASTIVAS x u.(x2000),"2,65"
,0000001577,TAPA CRISTAL 88 EXTERNA PLASTIVAS x u.(x1000),"3,38"
,0000001578,POTE DEGUSTACION PLASTIVAS 25cc.x u.(x2000)  ,"2,74"
,0000001579,POTE CRISTAL PLASTIVAS 400cc. x u. (x1000)   ,"9,74"
,0000001580,POTE CRISTAL PLASTIVAS 230cc. x u. (x1000)   ,"6,04"
,0000001582,COMPOTERA CRISTAL PLASTIVAS 200cc x u. (x552),"8,06"
,0000001583,ENSALADERA CRISTAL 900cc.PLASTIVAS u.(x100)  ,"14,92"
,0000001584,TAPA ENSALAD.900cc(170)PLASTIVAS x u.(100)   ,"8,73"
,0000001585,TAPA P/COMPOTERA(111)PLASTIVAS x u.(x552)    ,"6,28"
,0000001586,POTE SALCERO 80cc PLASTIVAS x u.(x1300)      ,"3,12"
,0000001587,POTE SALCERO 55cc. PLASTIVAS x u.(x1300)     ,"3,12"
,0000001588,VASO TOLEDO 325cc.PLASTIVAS x u. (x860)      ,"9,59"
,0000001589,VASO MILANO 370cc.PLASTIVAS x u. (x800)      ,"11,82"
